,year,region,dec,pollutant,int,factor,se,r2,warn
668,2014,TRE,26121,nox,13.14484136,0.241562581,0.005790618,0.665677424,0
669,2014,TRE,26121,co2,20388.53381,589.9220899,3.83591219,0.964363092,0
670,2014,TRE,28032,so2,127.904625,0.743089238,0.025878961,0.485426936,0
671,2014,TRE,28032,nox,27.9580394,0.220564703,0.006302448,0.583565019,0
672,2014,TRE,28032,co2,34654.56978,564.0245735,3.715460328,0.963459531,0
673,2014,TRE,29947,so2,61.29990511,0.71862056,0.024671933,0.492564051,0
674,2014,TRE,29947,nox,23.08060095,0.21634964,0.005396199,0.647786023,0
675,2014,TRE,29947,co2,21222.72959,547.4857334,3.725514196,0.961103681,0
676,2014,TRE,32143,so2,105.6455331,0.598344675,0.022158447,0.454827515,0
677,2014,TRE,32143,nox,10.13056443,0.191652984,0.006008479,0.537914315,0
678,2014,TRE,32143,co2,8168.875128,531.5799618,3.675882439,0.959884125,0
679,2014,TRE,35294,so2,195.3809059,0.444250008,0.018220007,0.404838163,0
680,2014,TRE,35294,nox,11.53042855,0.193685291,0.004917881,0.63960118,0
681,2014,TRE,35294,co2,29022.44413,513.8445698,3.274685096,0.965720199,0
682,2014,TRE,39297,so2,78.16157305,0.330208683,0.015308168,0.347418981,0
683,2014,TRE,39297,nox,-10.51161801,0.193480641,0.004593593,0.669947884,0
684,2014,TRE,39297,co2,14567.84317,486.6066402,2.66566064,0.974442332,0
685,2014,TRE,45336,so2,111.9196382,0.238791845,0.014638723,0.233395526,0
686,2014,TRE,45336,nox,-50.87029605,0.22998761,0.006090173,0.620016316,0
687,2014,TRE,45336,co2,-11243.10789,479.733836,2.420887958,0.978227908,0
688,2014,TRE,60328,so2,154.1091871,0.005642775,0.014599852,0.000170885,0
689,2014,TRE,60328,nox,-59.45846395,0.379608383,0.00887714,0.676611119,0
690,2014,TRE,60328,co2,-25016.90361,491.3599173,2.064786027,0.984801153,0
691,2014,WECC,33910,so2,36.40831135,0.224894055,0.008108139,0.468153632,0
692,2014,WECC,33910,nox,96.28104509,0.458971607,0.009817261,0.714351267,0
693,2014,WECC,33910,co2,53466.82222,565.0707729,3.570839999,0.966275352,0
694,2014,WECC,38561,so2,24.66440346,0.207106431,0.007261772,0.482042114,0
695,2014,WECC,38561,nox,21.69974672,0.368755853,0.008293505,0.69343844,0
696,2014,WECC,38561,co2,5065.139487,527.5418621,2.913948209,0.974026411,0
697,2014,WECC,41623,so2,7.4199118,0.190505285,0.012142236,0.21975402,0
698,2014,WECC,41623,nox,-3.720384491,0.328432202,0.008671373,0.621407374,0
699,2014,WECC,41623,co2,6554.145849,513.7751287,2.965060999,0.971714034,0
700,2014,WECC,44521,so2,22.81303643,0.194786744,0.007400349,0.442178864,0
701,2014,WECC,44521,nox,36.16623928,0.346913853,0.008280975,0.667555849,0
702,2014,WECC,44521,co2,15267.54285,518.940691,2.87958694,0.97379384,0
703,2014,WECC,47226,so2,6.607663258,0.169576527,0.010139315,0.242446588,0
704,2014,WECC,47226,nox,54.51035939,0.33340083,0.008001198,0.665171825,0
705,2014,WECC,47226,co2,21969.07004,512.7161416,2.691435009,0.976482576,0
706,2014,WECC,49584,so2,49.39434485,0.163113739,0.007336125,0.361281477,0
707,2014,WECC,49584,nox,43.63710333,0.315968299,0.007999674,0.64092978,0
708,2014,WECC,49584,co2,8702.063312,508.7354065,2.912671466,0.972148841,0
709,2014,WECC,52045,so2,-5.312253319,0.161572107,0.00872198,0.281937778,0
710,2014,WECC,52045,nox,-1.174067193,0.301054323,0.007393985,0.654791276,0
711,2014,WECC,52045,co2,-9610.146155,508.0048334,2.597075874,0.977667558,0
712,2014,WECC,55450,so2,1.350238366,0.133145473,0.008200949,0.231707371,0
713,2014,WECC,55450,nox,3.442869039,0.248284177,0.007493622,0.556745245,0
714,2014,WECC,55450,co2,-6858.630827,494.6433745,2.345201804,0.980731948,0
715,2014,WECC,62099,so2,-17.84656921,0.107851748,0.006210369,0.256544672,0
716,2014,WECC,62099,nox,-25.38618574,0.229180139,0.005857904,0.636534095,0
717,2014,WECC,62099,co2,-16388.25561,491.0242086,1.953587835,0.986354032,0
718,2014,WECC,80271,so2,-47.61996437,0.080682758,0.011932022,0.049713737,0
719,2014,WECC,80271,nox,-95.11928768,0.209413444,0.007230401,0.489739338,0
720,2014,WECC,80271,co2,-41116.17757,491.8918654,2.357020636,0.980327031,0
721,2015,FRCC,14027,so2,53.16588803,0.239039758,0.008422106,0.479626184,0
722,2015,FRCC,14027,nox,27.99993994,0.236910022,0.009004864,0.441950634,0
723,2015,FRCC,14027,co2,28597.37056,528.6857361,3.275399964,0.967542506,0
724,2015,FRCC,15929,so2,57.93755254,0.258419715,0.007739625,0.560547239,0
725,2015,FRCC,15929,nox,13.72371577,0.191353539,0.005093367,0.617579451,0
726,2015,FRCC,15929,co2,19665.62655,503.7974308,2.784470437,0.973995897,0
727,2015,FRCC,17405,so2,49.75971362,0.254093374,0.007984096,0.536788406,0
728,2015,FRCC,17405,nox,14.71706783,0.218973783,0.005643428,0.632705284,0
729,2015,FRCC,17405,co2,17832.18195,506.5778211,3.001539129,0.970229802,0
730,2015,FRCC,18808,so2,-20.83087766,0.31274487,0.009141681,0.572487316,0
731,2015,FRCC,18808,nox,-9.094345727,0.216214575,0.005171314,0.666680297,0
732,2015,FRCC,18808,co2,-474.7854087,508.9524111,3.117071879,0.968257468,0
733,2015,FRCC,20395,so2,-33.88347777,0.350887181,0.009709449,0.599084048,0
734,2015,FRCC,20395,nox,-34.89229326,0.245885373,0.005831248,0.670442826,0
735,2015,FRCC,20395,co2,7744.212118,505.0021916,3.274458623,0.964556894,0
736,2015,FRCC,22175,so2,-45.71473311,0.367127032,0.010168466,0.598628259,0
737,2015,FRCC,22175,nox,-46.13318726,0.28145374,0.006340288,0.692750006,0
738,2015,FRCC,22175,co2,-7829.668341,487.8679466,2.979895787,0.968422772,0
739,2015,FRCC,24184,so2,-61.10271352,0.399102375,0.033149276,0.142254928,0
740,2015,FRCC,24184,nox,-64.80450063,0.324307689,0.006321849,0.750687375,0
741,2015,FRCC,24184,co2,-14539.17983,474.4680778,2.328614115,0.97938209,0
742,2015,FRCC,26425,so2,-23.7863971,0.427710358,0.012117006,0.587730738,0
743,2015,FRCC,26425,nox,-35.50202903,0.374190568,0.007061319,0.762636047,0
744,2015,FRCC,26425,co2,-7124.164878,465.5151756,2.31935587,0.978764776,0
745,2015,FRCC,29356,so2,-24.23031665,0.365860143,0.015046319,0.40351395,0
746,2015,FRCC,29356,nox,-36.33172441,0.437124142,0.008740951,0.741027545,0
747,2015,FRCC,29356,co2,-2386.322733,459.7033301,2.584527585,0.97311665,0
748,2015,FRCC,36438,so2,-43.33341893,0.329974166,0.022038401,0.204138826,0
749,2015,FRCC,36438,nox,-5.297368402,0.576078218,0.014430774,0.645811978,0
750,2015,FRCC,36438,co2,-1010.606361,444.2607182,3.364571877,0.952263313,0
751,2015,MRO,11669,so2,33.37981321,1.161513223,0.026655821,0.684787682,0
752,2015,MRO,11669,nox,0.055346491,0.612298462,0.009814226,0.816631986,0
753,2015,MRO,11669,co2,8079.557576,828.3478034,3.438111224,0.985166775,0
754,2015,MRO,13306,so2,19.31319747,1.094218618,0.019701732,0.779215077,0
755,2015,MRO,13306,nox,-10.11419434,0.620299994,0.008343512,0.863463247,0
756,2015,MRO,13306,co2,3222.747337,816.974156,3.204012227,0.986735711,0
757,2015,MRO,14627,so2,7.68999813,1.074616678,0.01927826,0.780469094,0
758,2015,MRO,14627,nox,-13.29618405,0.630268669,0.007988912,0.876868358,0
759,2015,MRO,14627,co2,5191.164601,818.4460242,3.102557459,0.987596322,0
760,2015,MRO,16031,so2,15.99092634,1.026916822,0.017813639,0.791769261,0
761,2015,MRO,16031,nox,-13.45069984,0.635531387,0.01133815,0.78236402,0
762,2015,MRO,16031,co2,3280.45148,809.3011925,2.903706185,0.988874043,0
763,2015,MRO,17201,so2,32.38588716,1.018271498,0.01922957,0.762375028,0
764,2015,MRO,17201,nox,5.11649194,0.657977953,0.010820719,0.808816285,0
765,2015,MRO,17201,co2,1041.370493,813.9648959,2.839838836,0.989473317,0
766,2015,MRO,18350,so2,37.52853661,0.901210448,0.019222393,0.715499404,0
767,2015,MRO,18350,nox,4.672284836,0.651635699,0.008593434,0.868057779,0
768,2015,MRO,18350,co2,-1104.205679,801.0786504,3.335766695,0.985071363,0
769,2015,MRO,19506,so2,-16.48143368,0.8184702,0.023604606,0.578779798,0
770,2015,MRO,19506,nox,3.318852953,0.648303443,0.014889978,0.68419481,0
771,2015,MRO,19506,co2,-2512.325139,791.1686766,3.337745277,0.984665661,0
772,2015,MRO,20842,so2,7.640392772,0.762081963,0.022536206,0.567074828,0
773,2015,MRO,20842,nox,-3.265356168,0.624209565,0.01312437,0.721536317,0
774,2015,MRO,20842,co2,1652.590299,764.2161168,3.583883087,0.981162193,0
775,2015,MRO,22791,so2,19.38431024,0.658217351,0.025621853,0.430232844,0
776,2015,MRO,22791,nox,7.760867234,0.606833385,0.018271727,0.557918443,0
777,2015,MRO,22791,co2,8537.905534,728.5371237,3.872716598,0.975898496,0
778,2015,MRO,30578,so2,24.68284254,0.254031362,0.030862472,0.071941146,0
779,2015,MRO,30578,nox,15.6704054,0.621491802,0.020793247,0.50547691,0
780,2015,MRO,30578,co2,7418.75222,637.3511604,4.482636005,0.958558136,0
781,2015,NPCC,8181,so2,-1.164749795,0.012721323,0.002803579,0.023015225,0
782,2015,NPCC,8181,nox,30.71114516,0.146699566,0.006464457,0.370763022,0
783,2015,NPCC,8181,co2,11787.72841,451.9457396,2.57532771,0.972403726,0
784,2015,NPCC,9579,so2,-4.724372243,0.013589824,0.002763665,0.026921134,0
785,2015,NPCC,9579,nox,18.3543277,0.12773735,0.006002117,0.341334586,0
786,2015,NPCC,9579,co2,10807.05555,442.7598261,2.043642824,0.981720147,0
787,2015,NPCC,10789,so2,-2.364049688,0.023520685,0.004327868,0.032689361,0
788,2015,NPCC,10789,nox,3.875919336,0.110703027,0.006478067,0.25044839,0
789,2015,NPCC,10789,co2,1611.34955,441.1647624,2.152673082,0.979614509,0
790,2015,NPCC,11954,so2,-19.37200447,0.050651457,0.006888296,0.058261194,0
791,2015,NPCC,11954,nox,-16.19663484,0.119381151,0.006695323,0.266734107,0
792,2015,NPCC,11954,co2,-2258.355974,446.447796,2.283228515,0.977651273,0
793,2015,NPCC,13032,so2,-20.84445703,0.068320396,0.010322258,0.047730898,0
794,2015,NPCC,13032,nox,-10.53768295,0.109657865,0.007069264,0.215876065,0
795,2015,NPCC,13032,co2,-2127.985233,444.9802262,2.23400396,0.978445666,0
796,2015,NPCC,14119,so2,-16.04530768,0.08475065,0.008409022,0.104119849,0
797,2015,NPCC,14119,nox,-18.99346707,0.138460835,0.006853766,0.318320274,0
798,2015,NPCC,14119,co2,-7968.485065,453.7032991,2.063684281,0.982238846,0
799,2015,NPCC,15340,so2,-19.95202722,0.142272722,0.010096845,0.185120273,0
800,2015,NPCC,15340,nox,-15.95617561,0.161598783,0.008243444,0.305406379,0
801,2015,NPCC,15340,co2,-8514.239895,459.8849287,2.245189279,0.979593667,0
802,2015,NPCC,16926,so2,-25.1307468,0.186451478,0.014217572,0.164420878,0
803,2015,NPCC,16926,nox,-18.84324851,0.191205908,0.011212424,0.249660557,0
804,2015,NPCC,16926,co2,-2608.985731,464.9766775,2.388453067,0.9774586,0
805,2015,NPCC,19498,so2,-1.870970531,0.257769669,0.01647299,0.218848114,0
806,2015,NPCC,19498,nox,-40.28629564,0.246062072,0.011055327,0.361759064,0
807,2015,NPCC,19498,co2,-12059.24422,490.7601328,2.645622663,0.975229459,0
808,2015,NPCC,31303,so2,8.089102795,0.280208872,0.01470857,0.293411903,0
809,2015,NPCC,31303,nox,-5.480130366,0.436634746,0.017000681,0.430112253,0
810,2015,NPCC,31303,co2,-10157.28612,521.3456188,2.938582868,0.972982758,0
811,2015,RFC,46437,so2,-240.3621562,0.874823128,0.038157787,0.375546016,0
812,2015,RFC,46437,nox,126.0434125,0.455715448,0.010020867,0.702935875,0
813,2015,RFC,46437,co2,-31096.80387,656.8727939,3.46275524,0.976287881,0
814,2015,RFC,52092,so2,-68.53409426,1.121827768,0.017380283,0.826593708,0
815,2015,RFC,52092,nox,62.39296903,0.535284085,0.007969551,0.837706098,0
816,2015,RFC,52092,co2,-21963.0934,688.1744134,2.475581728,0.988816325,0
817,2015,RFC,56917,so2,-44.10859833,1.200725063,0.016765437,0.854413208,0
818,2015,RFC,56917,nox,23.65220518,0.549548888,0.007628888,0.855848789,0
819,2015,RFC,56917,co2,-29963.6666,692.3153399,2.139040182,0.991725668,0
820,2015,RFC,61283,so2,63.34084389,1.26492374,0.019553117,0.827238994,0
821,2015,RFC,61283,nox,-80.36445359,0.577543365,0.007738364,0.864374201,0
822,2015,RFC,61283,co2,694.1322408,698.1928052,2.099026055,0.992162471,0
823,2015,RFC,64708,so2,-54.35860884,1.312194703,0.025164439,0.756754677,0
824,2015,RFC,64708,nox,-66.76460202,0.587353151,0.008945947,0.831426496,0
825,2015,RFC,64708,co2,-9221.309856,706.9837156,2.311819222,0.990741076,0
826,2015,RFC,68814,so2,-46.57449604,1.347019711,0.030625907,0.688802472,0
827,2015,RFC,68814,nox,-13.37883627,0.60438247,0.009341769,0.827261632,0
828,2015,RFC,68814,co2,4746.832268,715.4496875,2.518739495,0.989283804,0
829,2015,RFC,74354,so2,-139.484066,1.456001007,0.02531989,0.79094598,0
830,2015,RFC,74354,nox,-1.533209653,0.587448009,0.00913965,0.825382773,0
831,2015,RFC,74354,co2,9145.658617,718.0654556,2.49080169,0.989593172,0
832,2015,RFC,82136,so2,4.38000967,1.418548287,0.03206477,0.6912954,0
833,2015,RFC,82136,nox,-82.23736435,0.563140086,0.009271271,0.808475637,0
834,2015,RFC,82136,co2,11232.19381,708.9243742,2.711120642,0.987379017,0
835,2015,RFC,89722,so2,-57.36136584,1.330878888,0.028279435,0.717042731,0
836,2015,RFC,89722,nox,-50.08539043,0.547384655,0.009957928,0.775648452,0
837,2015,RFC,89722,co2,31126.33937,676.2179217,2.497241904,0.988220867,0
838,2015,RFC,119258,so2,292.8193034,0.984917764,0.041047944,0.397128159,0
839,2015,RFC,119258,nox,-0.318846211,0.55503856,0.010728642,0.75383303,0
840,2015,RFC,119258,co2,26914.22895,643.4459937,2.484832633,0.987133588,0
841,2015,SERC,59565,so2,-49.33907861,0.625474659,0.019147911,0.549723604,0
842,2015,SERC,59565,nox,12.60115737,0.376106598,0.007923114,0.720530849,0
843,2015,SERC,59565,co2,4423.257958,636.3621102,2.929655356,0.981812853,0
844,2015,SERC,66225,so2,-143.6188514,0.761512771,0.013744205,0.778388344,0
845,2015,SERC,66225,nox,-37.27301072,0.41924921,0.007112688,0.799005467,0
846,2015,SERC,66225,co2,-2666.596224,654.4711828,2.509738996,0.987310594,0
847,2015,SERC,71282,so2,-59.20609095,0.781871445,0.016818616,0.712043085,0
848,2015,SERC,71282,nox,13.10737437,0.422370653,0.007944695,0.763809044,0
849,2015,SERC,71282,co2,-1349.228456,653.1422,2.547628864,0.986877055,0
850,2015,SERC,75470,so2,61.71182527,0.822597918,0.017556679,0.715242922,0
851,2015,SERC,75470,nox,20.00738188,0.436151103,0.008865539,0.734690762,0
852,2015,SERC,75470,co2,10902.10858,660.8253609,2.529285307,0.987358215,0
853,2015,SERC,79510,so2,-0.281520743,0.797257692,0.015327459,0.755835885,0
854,2015,SERC,79510,nox,39.52052134,0.432460662,0.008569153,0.744514122,0
855,2015,SERC,79510,co2,5326.711062,654.3170179,2.3225705,0.989107779,0
856,2015,SERC,85687,so2,-6.278014848,0.815211679,0.01402494,0.794479424,0
857,2015,SERC,85687,nox,-28.85882824,0.406783996,0.007823879,0.755677069,0
858,2015,SERC,85687,co2,18244.02284,654.5056528,2.315589016,0.989178628,0
859,2015,SERC,92955,so2,-163.7297319,0.810080566,0.013428341,0.806347918,0
860,2015,SERC,92955,nox,-106.0642826,0.421184339,0.006613504,0.822712436,0
861,2015,SERC,92955,co2,-23621.57724,662.9517878,2.00398667,0.992077128,0
862,2015,SERC,102459,so2,35.03112757,0.81306393,0.013276971,0.810993265,0
863,2015,SERC,102459,nox,-21.55399826,0.44274205,0.006900745,0.824861087,0
864,2015,SERC,102459,co2,-11979.35483,661.4807681,1.958402038,0.992397328,0
865,2015,SERC,117146,so2,331.9129156,0.767859236,0.014024391,0.77426221,0
866,2015,SERC,117146,nox,-10.20391314,0.475692662,0.007138743,0.835537161,0
867,2015,SERC,117146,co2,7340.823645,653.0123252,1.938773868,0.992354781,0
868,2015,SERC,150167,so2,50.28589612,0.508886519,0.016916617,0.508693365,0
869,2015,SERC,150167,nox,-43.56394344,0.559307181,0.010432167,0.766835701,0
870,2015,SERC,150167,co2,-6338.972326,631.1299704,2.002598711,0.991277182,0
871,2015,SPP,13531,so2,-7.219564909,0.923941122,0.019044753,0.729212941,0
872,2015,SPP,13531,nox,-4.975192245,0.428993836,0.010225173,0.668209809,0
873,2015,SPP,13531,co2,-7528.843775,688.3679019,5.081060757,0.954545626,0
874,2015,SPP,14916,so2,1.433723688,0.944419108,0.017154203,0.776185385,0
875,2015,SPP,14916,nox,-16.19149535,0.476176906,0.009334655,0.748575778,0
876,2015,SPP,14916,co2,-6544.7809,724.2159835,4.023122018,0.973737061,0
877,2015,SPP,16186,so2,16.37053059,0.929994338,0.016212475,0.790130905,0
878,2015,SPP,16186,nox,-5.225762384,0.53041126,0.009114009,0.794880575,0
879,2015,SPP,16186,co2,438.8164548,735.9985903,4.053672871,0.974172016,0
880,2015,SPP,17440,so2,22.25147613,0.954422082,0.014380602,0.834432272,0
881,2015,SPP,17440,nox,1.191977551,0.529658435,0.008768895,0.806739641,0
882,2015,SPP,17440,co2,2935.94608,750.4520648,3.821229467,0.977841507,0
883,2015,SPP,18709,so2,19.74547465,0.919453207,0.015215405,0.806879678,0
884,2015,SPP,18709,nox,4.475676957,0.551919227,0.008419728,0.830977099,0
885,2015,SPP,18709,co2,4729.77784,749.9912416,3.416003112,0.982191323,0
886,2015,SPP,20017,so2,3.310319525,0.910806072,0.01463969,0.815793964,0
887,2015,SPP,20017,nox,-1.763770797,0.547952295,0.00862743,0.821918927,0
888,2015,SPP,20017,co2,8155.849436,748.2132507,3.171570326,0.984538836,0
889,2015,SPP,21663,so2,37.5925773,0.9286809,0.016410003,0.7856107,0
890,2015,SPP,21663,nox,20.93467192,0.595116968,0.010178186,0.796399631,0
891,2015,SPP,21663,co2,7572.728948,749.0232243,3.35749164,0.982742008,0
892,2015,SPP,23941,so2,-0.884790927,0.848176485,0.01266299,0.83695307,0
893,2015,SPP,23941,nox,-18.08364041,0.578110484,0.009314881,0.81505894,0
894,2015,SPP,23941,co2,5956.620678,730.1220818,3.596469402,0.97923368,0
895,2015,SPP,27268,so2,-0.446277503,0.756918677,0.01240053,0.809991175,0
896,2015,SPP,27268,nox,-37.1557241,0.65110093,0.008397302,0.873075333,0
897,2015,SPP,27268,co2,6669.292249,682.9739315,3.381175904,0.979028285,0
898,2015,SPP,38777,so2,35.51712709,0.342695556,0.014115472,0.402769542,0
899,2015,SPP,38777,nox,-24.02914885,0.770761137,0.011586527,0.835069495,0
900,2015,SPP,38777,co2,2715.977094,591.0246835,2.622691053,0.983080652,0
901,2015,TRE,20541,so2,-121.1929835,0.62059354,0.021431857,0.489630328,0
902,2015,TRE,20541,nox,30.77618424,0.187626923,0.0052558,0.593189494,0
903,2015,TRE,20541,co2,3287.013647,551.0897104,3.851139313,0.959065132,0
904,2015,TRE,23473,so2,-44.27886651,0.62703172,0.020603826,0.514486018,0
905,2015,TRE,23473,nox,-13.13082565,0.161532956,0.005108532,0.533577806,0
906,2015,TRE,23473,co2,-6981.95809,547.9943463,3.822771721,0.959203153,0
907,2015,TRE,25989,so2,-25.20007867,0.729644094,0.022357892,0.549258373,0
908,2015,TRE,25989,nox,-9.418396768,0.184604417,0.005135205,0.596550028,0
909,2015,TRE,25989,co2,-7324.753895,567.6892981,3.8074857,0.962171504,0
910,2015,TRE,28052,so2,-62.41644593,0.749574013,0.022574823,0.557805187,0
911,2015,TRE,28052,nox,-6.936103397,0.198151313,0.005379597,0.608200575,0
912,2015,TRE,28052,co2,-8429.032408,577.2730836,3.672032361,0.965843863,0
913,2015,TRE,29959,so2,-46.57230742,0.770416731,0.020556286,0.616436289,0
914,2015,TRE,29959,nox,-16.03353876,0.201780287,0.006036965,0.561062635,0
915,2015,TRE,29959,co2,-10096.97815,586.6368331,3.456511813,0.970551219,0
916,2015,TRE,32212,so2,10.58448152,0.657754016,0.018041285,0.60330526,0
917,2015,TRE,32212,nox,-18.53692811,0.20878143,0.005884239,0.590235925,0
918,2015,TRE,32212,co2,3454.330841,573.9349011,3.077425796,0.975487751,0
919,2015,TRE,34957,so2,122.427455,0.603389211,0.017206939,0.584535186,0
920,2015,TRE,34957,nox,10.70364751,0.217345964,0.005025045,0.681577617,0
921,2015,TRE,34957,co2,16518.16366,567.9285445,2.937759318,0.977148381,0
922,2015,TRE,39520,so2,138.1772591,0.55233524,0.013752328,0.648582387,0
923,2015,TRE,39520,nox,18.32362537,0.222707769,0.004535676,0.733937394,0
924,2015,TRE,39520,co2,28529.92195,558.0926035,2.487225513,0.982937019,0
925,2015,TRE,46407,so2,58.9164679,0.458948062,0.014986435,0.517618397,0
926,2015,TRE,46407,nox,-42.25826973,0.251404971,0.005100358,0.735445346,0
927,2015,TRE,46407,co2,-2680.057799,551.7286447,2.2830436,0.985255246,0
928,2015,TRE,63775,so2,135.5127198,0.381357796,0.015974456,0.394702871,0
929,2015,TRE,63775,nox,-104.7499466,0.526932091,0.009730298,0.770400485,0
930,2015,TRE,63775,co2,-13756.92681,555.5122755,2.070033789,0.988009423,0
931,2015,WECC,34967,so2,34.27121738,0.24176189,0.01356582,0.266533796,0
932,2015,WECC,34967,nox,20.39930508,0.460128227,0.009672996,0.721367266,0
933,2015,WECC,34967,co2,27029.11892,577.1535971,3.733076132,0.964725092,0
934,2015,WECC,38504,so2,1.686405612,0.242156439,0.013900304,0.257742742,0
935,2015,WECC,38504,nox,40.28345943,0.469814271,0.00845036,0.779572444,0
936,2015,WECC,38504,co2,18024.9291,575.1251977,3.118613532,0.974945255,0
937,2015,WECC,41237,so2,20.37141139,0.240405031,0.010568608,0.371869181,0
938,2015,WECC,41237,nox,17.42411855,0.461809504,0.008192749,0.78426999,0
939,2015,WECC,41237,co2,11792.64659,571.1049642,3.055877468,0.975587204,0
940,2015,WECC,43562,so2,8.584459366,0.207334914,0.008521043,0.403840811,0
941,2015,WECC,43562,nox,3.577987712,0.421180401,0.008312878,0.746007393,0
942,2015,WECC,43562,co2,9013.058557,551.2264938,3.167207643,0.97195531,0
943,2015,WECC,45975,so2,-1.086039554,0.208168433,0.007182049,0.490112564,0
944,2015,WECC,45975,nox,-6.791393119,0.431237646,0.007925815,0.77206143,0
945,2015,WECC,45975,co2,12690.0901,557.0502299,2.991874938,0.975407887,0
946,2015,WECC,48588,so2,6.098895635,0.239363,0.010338724,0.38015016,0
947,2015,WECC,48588,nox,21.85707145,0.460993649,0.008182126,0.784110634,0
948,2015,WECC,48588,co2,18128.21341,573.9311504,3.013959497,0.976464516,0
949,2015,WECC,51699,so2,-0.857887905,0.215938323,0.005548043,0.63413905,0
950,2015,WECC,51699,nox,13.10756096,0.453068676,0.007182567,0.819903437,0
951,2015,WECC,51699,co2,-3440.041088,568.4293526,2.691967511,0.980774952,0
952,2015,WECC,55978,so2,39.66552294,0.21490546,0.005718346,0.617737669,0
953,2015,WECC,55978,nox,38.90058958,0.424831968,0.006905128,0.812414893,0
954,2015,WECC,55978,co2,-154.1032388,564.1861144,2.527487192,0.982761764,0
955,2015,WECC,63416,so2,22.24861643,0.147892898,0.005394266,0.462377099,0
956,2015,WECC,63416,nox,58.04839969,0.348968171,0.006689169,0.756926376,0
957,2015,WECC,63416,co2,-18528.405,541.6397036,2.313003811,0.984311703,0
958,2015,WECC,81764,so2,-62.03582086,0.08931674,0.008388639,0.114816573,0
959,2015,WECC,81764,nox,-118.1571522,0.271530654,0.007111664,0.625180789,0
960,2015,WECC,81764,co2,-54547.84132,534.936726,2.249964412,0.984773701,0
961,2016,FRCC,13481,so2,37.98754397,0.175320668,0.006111055,0.484137181,0
962,2016,FRCC,13481,nox,43.43789883,0.234616451,0.00541589,0.681510612,0
963,2016,FRCC,13481,co2,29595.48848,510.6693515,2.673021595,0.976535412,0
964,2016,FRCC,15892,so2,47.3785521,0.179468459,0.005362136,0.56116904,0
965,2016,FRCC,15892,nox,16.70944605,0.191098092,0.004146112,0.708036257,0
966,2016,FRCC,15892,co2,18726.46533,484.0802461,2.440459395,0.978220431,0
967,2016,FRCC,17520,so2,9.631149381,0.181702498,0.006415344,0.477727018,0
968,2016,FRCC,17520,nox,15.67768527,0.19432833,0.004332518,0.696416975,0
969,2016,FRCC,17520,co2,6680.67017,483.7073463,2.759859977,0.97224234,0
970,2016,FRCC,18703,so2,6.52121384,0.175034807,0.006605266,0.444941508,0
971,2016,FRCC,18703,nox,-7.900169039,0.204356153,0.006017283,0.568342242,0
972,2016,FRCC,18703,co2,-1302.331218,483.4110792,3.144694913,0.96425464,0
973,2016,FRCC,20025,so2,4.84758095,0.198677931,0.006950381,0.482609757,0
974,2016,FRCC,20025,nox,1.160450174,0.207257267,0.005259039,0.639376473,0
975,2016,FRCC,20025,co2,5239.42441,495.1108548,3.23385194,0.9639749,0
976,2016,FRCC,21731,so2,0.398916874,0.181990399,0.007365936,0.410395351,0
977,2016,FRCC,21731,nox,-11.62332702,0.205979464,0.005123848,0.648222339,0
978,2016,FRCC,21731,co2,3055.694267,490.9938914,3.274551942,0.962456705,0
979,2016,FRCC,23962,so2,3.239860559,0.172159003,0.006782945,0.423761261,0
980,2016,FRCC,23962,nox,-37.12298898,0.226849277,0.005213554,0.683668439,0
981,2016,FRCC,23962,co2,276.5627502,479.0453885,2.622809047,0.974412551,0
982,2016,FRCC,27127,so2,-26.61889792,0.138141234,0.006230975,0.359158273,0
983,2016,FRCC,27127,nox,-35.6941523,0.264095722,0.004419779,0.802807874,0
984,2016,FRCC,27127,co2,-14205.32127,460.7752356,2.1840609,0.980676901,0
985,2016,FRCC,30491,so2,-67.8599416,0.157651544,0.03106468,0.028561045,0
986,2016,FRCC,30491,nox,-51.34903371,0.317260982,0.009942764,0.537527588,0
987,2016,FRCC,30491,co2,-15747.72802,446.7138444,2.336754939,0.976590922,0
988,2016,FRCC,39098,so2,-65.89578539,0.422877563,0.019454098,0.35039208,0
989,2016,FRCC,39098,nox,-50.14886883,0.565921584,0.016444787,0.574815994,0
990,2016,FRCC,39098,co2,2021.41568,422.2106019,3.488392654,0.943574826,0
991,2016,MRO,9770,so2,-13.49127197,0.709373499,0.022183567,0.538313207,0
992,2016,MRO,9770,nox,-7.853639787,0.486865794,0.009077044,0.766378327,0
993,2016,MRO,9770,co2,551.2590211,757.5239387,4.234920437,0.973321961,0
994,2016,MRO,11669,so2,3.948087752,0.824670412,0.018494399,0.694165366,0
995,2016,MRO,11669,nox,-15.93261317,0.521700883,0.007577601,0.844017511,0
996,2016,MRO,11669,co2,-1668.037022,801.6251059,3.640317983,0.982255467,0
997,2016,MRO,13139,so2,-27.99290037,0.891934745,0.019549078,0.70358385,0
998,2016,MRO,13139,nox,-13.41107219,0.572924909,0.007231652,0.87740338,0
999,2016,MRO,13139,co2,-1806.534052,820.0956345,3.228120082,0.986593719,0
1000,2016,MRO,14502,so2,9.7150535,0.823547922,0.021418155,0.627942338,0
1001,2016,MRO,14502,nox,-13.71959357,0.59719893,0.007907271,0.866870691,0
