datetime,demand,gen_cost_marg,gen_cost_tot,co2_marg,co2_tot,so2_marg,so2_tot,nox_marg,nox_tot,dmg_easiur,biomass_mix,coal_mix,gas_mix,geothermal_mix,hydro_mix,nuclear_mix,oil_mix,marg_gen,coal_mix_marg,marg_gen_fuel_type,mmbtu_coal,mmbtu_gas,mmbtu_oil
2017-01-01 00:00:00,63239.0,28.98934286288942,1588384.4915906535,356.9522654156866,46093156.57263157,0.0018037792510796164,41890.67451098642,0.015701417410945565,33195.49249309717,1191606.7228558022,0.0,42363.70124331454,20875.298756685457,0.0,0.0,0.0,0.0,0,0.0,gas,409885.65744116466,141810.19405039167,0.0
2017-01-01 01:00:00,61179.0,28.781622772909067,1528896.268233978,807.8434173445859,45064939.62265023,0.4103756359705404,41638.308143852424,0.6759894732070659,32721.042990781683,1182285.3302811424,0.0,41754.162499686805,19424.837500313195,0.0,0.0,0.0,0.0,0,1.0,coal,404595.36436356726,131872.12307327215,0.0
2017-01-01 02:00:00,58942.0,28.52606834157772,1464716.5247964081,395.21473413897274,43854743.508531004,0.0019970513595166167,41339.370069621975,0.033302395209580844,31638.545914529506,1167491.9485498401,0.0,40953.70124331454,17988.298756685457,0.0,0.0,0.0,0.0,0,0.0,gas,397233.7851363821,122131.72305235096,0.0
2017-01-01 03:00:00,57918.0,28.432017385474087,1435566.146247202,895.8941674370227,43298916.19274948,0.5258396380446333,41165.39122905893,2.033211669993805,30926.89372055851,1163020.4591210529,0.0,40624.41712951073,17293.58287048927,0.0,0.0,0.0,0.0,0,1.0,coal,394064.4125852529,117293.17597168888,0.0
2017-01-01 04:00:00,58125.0,28.432017385474087,1441451.5738459951,895.8941674370227,43484366.285408944,0.5258396380446333,41274.24003413417,2.033211669993805,31347.768536247226,1165643.459079793,0.0,40831.41712951073,17293.58287048927,0.0,0.0,0.0,0.0,0,1.0,coal,396056.79572972073,117293.17597168888,0.0
2017-01-01 05:00:00,58818.0,28.52606834157772,1461179.2923220524,395.21473413897274,43805736.88149777,0.0019970513595166167,41339.12243525339,0.033302395209580844,31634.41641752352,1167455.4745261339,0.0,40953.70124331454,17864.298756685457,0.0,0.0,0.0,0.0,0,0.0,gas,397233.7851363821,121222.51347151265,0.0
2017-01-01 06:00:00,60758.0,28.781622772909067,1516779.2050465832,807.8434173445859,44724837.54394816,0.4103756359705404,41465.54000110883,0.6759894732070659,32436.45142256151,1176381.3181337938,0.0,41333.162499686805,19424.837500313195,0.0,0.0,0.0,0.0,0,1.0,coal,400941.431928669,131872.12307327215,0.0
2017-01-01 07:00:00,62300.0,28.893144531869655,1561186.5204236887,363.7110829333077,45745942.21446335,0.001838129053792153,41889.40079107399,0.024493494492044063,33148.578339330874,1191038.4932567305,0.0,42363.70124331454,19936.298756685457,0.0,0.0,0.0,0.0,0,0.0,gas,409885.65744116466,135369.81313623415,0.0
2017-01-01 08:00:00,63537.0,29.014090709922485,1597024.9110411068,357.32048478739,46199552.08360876,0.0018053453389542395,41891.212138155235,0.015229113924050634,33200.14107020947,1191696.4691962106,0.0,42363.70124331454,21173.298756685457,0.0,0.0,0.0,0.0,0,0.0,gas,409885.65744116466,143783.53605746536,0.0
2017-01-01 09:00:00,64912.0,29.06172872923726,1636959.7771002525,919.1151882433464,47229610.252607815,0.5733433780804615,42268.98753274015,0.30478374587151696,33957.11711472371,1205592.321389864,0.0,43347.162499686805,21564.837500313195,0.0,0.0,0.0,0.0,0,1.0,coal,419448.90127874963,146378.1636162612,0.0
2017-01-01 10:00:00,64458.0,29.06172872923726,1623765.7522571788,919.1151882433464,46812331.95714533,0.5733433780804615,42008.68963909162,0.30478374587151696,33818.745294098044,1201701.0494144666,0.0,42893.162499686805,21564.837500313195,0.0,0.0,0.0,0.0,0,1.0,coal,414965.78704022913,146378.1636162612,0.0
2017-01-01 11:00:00,64362.0,29.048083207082204,1620976.270307319,889.5855262955182,46725057.75717351,0.17250117421642647,41966.691576502606,1.2731748418912816,33757.9758248896,1200500.6685087897,0.0,42797.162499686805,21564.837500313195,0.0,0.0,0.0,0.0,0,1.0,coal,414028.1598546454,146378.1636162612,0.0
2017-01-01 12:00:00,64678.0,29.06172872923726,1630159.3325776109,919.1151882433464,47014537.29855887,0.5733433780804615,42134.82518226933,0.30478374587151696,33885.79771818977,1203586.6878166415,0.0,43113.162499686805,21564.837500313195,0.0,0.0,0.0,0.0,0,1.0,coal,417138.221252728,146378.1636162612,0.0
2017-01-01 13:00:00,63901.0,29.014090709922485,1607586.0400595185,357.32048478739,46329616.74007137,0.0018053453389542395,41891.869283858614,0.015229113924050634,33205.68446767783,1191751.6770709436,0.0,42363.70124331454,21537.298756685457,0.0,0.0,0.0,0.0,0,0.0,gas,409885.65744116466,146195.67137426976,0.0
2017-01-01 14:00:00,63148.0,28.98934286288942,1585746.4613901305,356.9522654156866,46060673.91647874,0.0018037792510796164,41890.510367074574,0.015701417410945565,33194.06366411277,1191575.5621814642,0.0,42363.70124331454,20784.298756685457,0.0,0.0,0.0,0.0,0,0.0,gas,409885.65744116466,141207.71669613002,0.0
2017-01-01 15:00:00,63214.0,28.98934286288942,1587659.7580190813,356.9522654156866,46084232.76599617,0.0018037792510796164,41890.629416505144,0.015701417410945565,33195.09995766189,1191598.162230984,0.0,42363.70124331454,20850.298756685457,0.0,0.0,0.0,0.0,0,0.0,gas,409885.65744116466,141644.67829372638,0.0
2017-01-01 16:00:00,65068.0,29.06172872923726,1641493.4067820134,919.1151882433464,47372992.22197378,0.5733433780804615,42358.429099720706,0.30478374587151696,34004.66337907967,1206929.410438679,0.0,43503.162499686805,21564.837500313195,0.0,0.0,0.0,0.0,0,1.0,coal,420989.3546294307,146378.1636162612,0.0
2017-01-01 17:00:00,68167.0,29.225625638018244,1731708.3187882737,874.8585485915493,49353911.53515701,0.10990583333333336,43205.31254895525,0.38682069930069934,37412.52687340679,1245866.0754769726,0.0,45050.162499686805,23116.837500313195,0.0,0.0,0.0,0.0,0,1.0,coal,436119.2502103857,156999.50948801453,0.0
2017-01-01 18:00:00,69026.0,29.31055217391304,1756841.0262880106,361.2880122377622,49936727.00479061,0.0018251717171717172,43264.221349884596,0.011895673076923076,37621.657508947224,1247526.4576024227,0.0,45580.70124331454,23445.298756685457,0.0,0.0,0.0,0.0,0,0.0,gas,441105.86605788616,159200.1999057087,0.0
2017-01-01 19:00:00,67310.0,29.122246449051524,1706700.9269556366,358.68900335845706,48938025.71148664,0.0018122913101307914,43181.11605526516,0.014891200000000002,37321.80574850294,1245141.3732578398,0.0,44840.70124331454,22469.298756685457,0.0,0.0,0.0,0.0,0,0.0,gas,434150.49140999885,152684.2177365707,0.0
2017-01-01 20:00:00,65749.0,29.076542252138417,1661285.206369124,912.9978558366308,47998594.85955619,0.6497564833578974,42752.80825459438,4.382458720330238,34422.063387281545,1214687.9259513547,0.0,44184.162499686805,21564.837500313195,0.0,0.0,0.0,0.0,0,1.0,coal,427710.63460733223,146378.1636162612,0.0
2017-01-01 21:00:00,63311.0,28.98934286288942,1592206.5489925009,623.2688958556021,46306050.53087548,0.08715247673374323,41951.707772832604,0.6444381296511192,33634.24709800194,1198632.0098158224,0.0,42719.484002620695,20591.5159973793,0.0,0.0,0.0,0.0,0,0.5,gas,413285.8020156423,139888.46639739614,0.0
2017-01-01 22:00:00,59733.0,28.52606834157772,1489245.1792392668,621.9445024220415,44575494.257380836,0.16805897794691296,41639.113239958264,0.5610087427665202,32612.45357284746,1182877.1681428947,0.0,41851.433119907655,17881.56688009235,0.0,0.0,0.0,0.0,0,0.5,gas,405419.2914543875,121368.64749654026,0.0
2017-01-01 23:00:00,56051.0,28.141888991582288,1384961.558220279,631.0705105542033,42437329.77310541,0.40921179553139614,40138.64180905517,0.6564032129091363,30775.196072030507,1140268.815029817,0.0,40477.05918641265,15573.940813587356,0.0,0.0,0.0,0.0,0,0.5,gas,391823.513699888,105427.11820547954,0.0
2017-01-02 00:00:00,54099.0,28.078237706146933,1330062.9829027762,628.4654413889109,41096667.65335115,0.31375824803220365,39768.560475011756,0.5883652789873053,29532.847204278747,1122091.3600704167,0.0,39326.40222138204,14772.597778617956,0.0,0.0,0.0,0.0,0,0.5,gas,380756.51953486714,99880.65102921212,0.0
2017-01-02 01:00:00,52472.0,27.97840395107828,1284470.1703445893,633.9324922141059,40436634.625155784,0.30472085790004144,39748.5262904534,0.5710761170711016,29418.048471236893,1120724.7155070652,0.0,39193.38241226434,13278.61758773566,0.0,0.0,0.0,0.0,0,0.5,gas,379453.39160970063,89887.23596805384,0.0
2017-01-02 02:00:00,51557.0,27.885074154841785,1258915.476774448,634.3453505358972,40015925.97383703,0.32584919092231723,39514.4002693994,0.5667803539694211,29270.94691320657,1114905.570962381,0.0,38981.15918641264,12575.840813587358,0.0,0.0,0.0,0.0,0,0.5,gas,377215.1953531517,85232.61009097072,0.0
